1513144175      2017        12        13         5        49        35     35.3705      20.187     15.5491     0.47259     0.17857     0.41728     683.934     1726.08       742.018     0.0005848     0.0007379     0.0009181           4     0.68055    0.217475      11.479
1516694055      2018         1        23         7        54        15     35.8215     21.7635     16.9179     0.06275     0.15363     0.15309     228.137     92.3901       102.173     0.0490102      0.123616      0.110762           1      0.2182   0.0861725     84.1291
1516705425      2018         1        23        11         3        45     36.8575     21.7802     17.6364     0.10158     0.10433     0.06293     30.5756     35.1135       54.3301      0.245194       0.21696      0.179639           1     0.19604   0.0627369      45.943
1516727190      2018         1        23        17         6        30     36.1805     21.1973     16.7627     0.10506      0.1132     0.09153     176.621     151.044        191.26     0.0319394     0.0378499     0.0294653           2     0.19849   0.0909133     48.2758
1516733365      2018         1        23        18        49        25     36.2783     20.3721      16.265     0.09671     0.11008     0.08629       81.75      63.813       91.6166      0.008272      0.029356     0.0124917           2     0.18904    0.084645     50.5834
1516813047      2018         1        24        16        57        27      35.883     22.4664     17.4377     0.10252      0.1181     0.06422      156.54     137.168       246.445     0.0296527     0.0362299     0.0221267           2     0.21226   0.0618167     49.7992
1516815327      2018         1        24        17        35        27     36.0829     20.1211     15.9531     0.10341     0.11399     0.06763     163.981     154.168       239.585     0.0060164     0.0098666     0.0037745           2     0.20716   0.0664999     48.4316
1516905567      2018         1        25        18        39        27      35.938      19.859      15.681     0.36856     0.29032     0.46135     78.7061      98.763       64.9633        1.3341       1.07888       1.67321           4      0.5217    0.409942     4.01325
1516906314      2018         1        25        18        51        54     35.9123     19.8049     15.6353     0.39032      0.3194     0.49643     157.271     220.825       138.876        1.3894      0.989754       1.58976           4     0.55255    0.450999     4.46938
1517253286      2018         1        29        19        14        46     36.0693     19.5279     15.3427     0.37178     0.16044     0.33424     204.657     455.956        204.83       1.13525      0.511649        1.1382           4     0.53664    0.199817     12.4559
1517257961      2018         1        29        20        32        41     35.9228     19.6478     15.4492     0.38723     0.19001     0.36541     2980.92     6026.13       3272.13     0.0002782     0.0002506     0.0002614           4     0.55804    0.246305     12.3824
1517311182      2018         1        30        11        19        42     36.5866     21.0323     16.9734     0.35715     0.17654     0.33816     202.996     394.343        208.11       1.05334      0.535706       1.00869           4     0.51462    0.229349     12.3587
1517313895      2018         1        30        12         4        55     35.5891     19.3837     15.0465     0.36868     0.17297     0.34193     6197.48     13283.7       6727.14      0.000144     0.0001175     0.0002113           4     0.53158    0.221547     12.3854
1517876598      2018         2         6         0        23        18     33.9165      20.646      14.991      0.1377     0.16343     0.14754     112.277     89.0922       98.7674      0.971389       1.01645        0.9174           4     0.26604    0.143305     53.9848
1517956966      2018         2         6        22        42        46      35.953     19.8136     15.6031     0.13576     0.10609     0.12278     180.997      212.24        189.45      0.554484      0.485301      0.545614           4     0.21434     0.11575     31.9143
1518117405      2018         2         8        19        16        45       35.73      20.185     15.6526      0.1328     0.13123     0.15395     196.276     175.635        139.16      0.522822      0.580238      0.743225           4     0.21446    0.153901      43.934
1518453704      2018         2        12        16        41        44      35.631     21.3623     16.4713     0.38956      0.2284     0.30218      153.54      282.93       193.568       1.35882      0.730762       1.03608           4     0.59519    0.231477     24.2548
1518455792      2018         2        12        17        16        32     35.5109     21.3438     16.4052     0.42065     0.24823     0.30834     161.843     272.646       220.378       1.34457      0.790546       0.99446           4     0.65011    0.233389     25.6047
1518476473      2018         2        12        23         1        13     35.5879      21.343     16.4057     0.43459     0.24038     0.28896     170.351      296.71       234.415       1.28686      0.732349      0.948197           4     0.67522    0.193275     25.6098
1518746368      2018         2        16         1        59        28     36.2837     21.4122     17.0236     0.32201     0.34948     0.32697     165.295     156.549        176.37       1.03019       1.06944      0.954461           4     0.58835    0.324786     49.4093
1518798117      2018         2        16        16        21        57     35.9457     21.7785     17.0699     0.34107     0.25766     0.29091     164.085     226.408       202.556       1.12659      0.815519      0.920007           4     0.54108    0.269521     31.5078
1519078780      2018         2        19        22        19        40     35.6731     21.3846     16.6154     0.35981     0.23316     0.28353     156.871     234.079       191.795       1.10357      0.737143      0.878141           4     0.55824    0.236637      27.008
1519666966      2018         2        26        17        42        46     35.3563     21.3348      16.265       0.287     0.23152      0.2385     263.956     326.101       314.291      0.866828      0.703602      0.753187           4     0.46915    0.227616     35.0044
1519734259      2018         2        27        12        24        19     35.5184     21.2788     16.3365     0.29952     0.21713     0.24227     246.817     317.127       283.462       0.93189      0.701904      0.769919           4     0.47523    0.218744     30.7116
1521923839      2018         3        24        20        37        19     34.1009     22.5219     16.2137     0.29336     0.18973     0.23365     43.3144     75.5221       57.1891      0.695705      0.391306      0.525157           2     0.45393    0.195042     26.7104
1522081628      2018         3        26        16        27         8     34.8176     20.3242     15.1793     0.29601     0.18416     0.22839     49.5942     95.9249        70.763      0.699401      0.353226      0.491075           2     0.45746    0.183828     26.1261
1522167695      2018         3        27        16        21        35     35.5106     21.5866     16.5883     0.35072     0.17891     0.24333     52.2887     99.5602       64.1477      0.735619      0.399802      0.632034           2     0.53586    0.151238     23.2367
1522168739      2018         3        27        16        38        59     35.2099     21.5171     16.3894     0.26009     0.18127     0.22129     63.8226     97.5266       77.6703      0.525374      0.398747      0.504323           2     0.40332    0.195759      27.987
1522240823      2018         3        28        12        40        23     36.3683     21.3608     17.0066      0.3561     0.19314     0.29292     202.594     377.685       255.217       1.03551      0.562055      0.813781           4       0.532     0.21255     20.5897
1522276156      2018         3        28        22        29        16     35.0243     21.0012     15.7962     0.30558     0.18715     0.26728     52.5336     93.2103       66.8576       0.72548      0.399825      0.544128           2      0.4582    0.216434     22.1531
1522701342      2018         4         2        20        35        42     35.6352     23.2164     17.7873     0.22382      0.1461     0.17549      61.061     102.192       74.8286      0.284257      0.163852      0.223762           2     0.34816    0.147132     27.3591
1522772704      2018         4         3        16        25         4     37.3611     21.7846      18.109     0.21747     0.20613     0.23367      82.176     81.2766       77.3222      0.242423      0.243479      0.241489           2     0.35394    0.232964     41.1114
1522896878      2018         4         5         2        54        38      36.028     21.8054     17.0065     0.20987     0.45292     0.40321     150.608      73.926       87.2614       0.26111      0.531468       0.44972           2     0.65732    0.257441     75.8695
1523027740      2018         4         6        15        15        40     35.6422     21.8535     16.8458     0.33079     0.26237     0.27079     200.596     262.086       244.931       1.05405      0.796235      0.857714           4     0.53922    0.256416     34.4272
1523300600      2018         4         9        19         3        20     35.4224     20.2048     15.5189     0.35169     0.28565     0.25821     215.919     242.968       249.908        1.0106      0.904034      0.892847           4     0.59172    0.245804     36.5536
1523898952      2018         4        16        17        15        52     35.3163     19.7725     15.1746     0.32783     0.28237     0.25319     196.759     237.692       273.971       1.09254      0.893251      0.779584           4      0.5598    0.247004       38.65
1523989632      2018         4        17        18        27        12     35.1186     19.6625      14.945     0.32098     0.27285     0.24448     169.062     214.232       229.709       1.23199      0.973994      0.907639           4     0.54643    0.237371     38.1755
1524496527      2018         4        23        15        15        27     37.0249     19.2519     15.9728     0.37363     0.27054     0.26351     181.999     251.543       255.822       1.17118      0.848959      0.827089           4     0.60891    0.234083     32.5712
1525108363      2018         4        30        17        12        43     35.3861     21.3639     16.2733     0.48531     0.35743     0.30777     28.8291     40.4821       46.9286       1.00798      0.728719      0.619996           2     0.80786     0.27185     34.0672
1525108363      2018         4        30        17        12        43     38.9098     21.3595      16.273           0     0.31304      0.2991           0     39.8886       46.2212             0      0.799724      0.650441           2          -1          -1     177.511
1525382516      2018         5         3        21        21        56     35.2058     20.3316     15.4248     0.33506     0.22199      0.2253     202.634     282.678       283.472       1.07961      0.773614      0.781082           4     0.53756    0.184662      30.189
1537844071      2018         9        25         2        54        31     36.5122     20.5822     16.2759     0.39994     0.95733     0.44225     42.4086     16.2035       35.7896      0.727177       1.88453      0.877641           2          -1          -1     155.329
1537850896      2018         9        25         4        48        16     36.0509     20.9524     16.4997     0.37314     0.67271     0.44094     101.994     55.7896       89.3288       2.31321       4.27438       2.67399           4     1.04774    0.292853     64.1283
1537856177      2018         9        25         6        16        17       35.96     20.4629      16.008     0.54442     0.51499     0.39596     88.0483     95.7254       119.441       2.72394       2.58147       2.06002           4     0.98368    0.394445     42.7986
1537909492      2018         9        25        21         4        52     36.7487     20.2205     16.4498     0.76853      0.2411     0.48609     23.9979     74.5513       32.4661       2.00328      0.648652       1.62253           2     1.14993           0     18.8806
1537912680      2018         9        25        21        58         0           0           0           0           0           0           0           0           0             0             0             0             0           2           0           0           0
1537914097      2018         9        25        22        21        37     35.7734      20.701     16.1149     0.31678     0.32992     0.37294     44.5354     49.0066       37.7195      0.598242      0.535999      0.668994           2     0.52898    0.372248     48.4546
1537953567      2018         9        26         9        19        27     36.3416     20.7452      16.097     0.71478     0.27113     0.91749     57.0815      153.59       51.0774       3.28122       1.22686       3.78474           4     1.04496    0.277337    -15.2364
1537960823      2018         9        26        11        20        23     37.0028     21.2529     17.3957     0.50988     0.19335     0.47452     26.0912      78.919        36.597        1.1563      0.373616      0.781115           2     0.72894     0.25168     8.98361
1537962057      2018         9        26        11        40        57      36.242     20.5262     16.1814     0.58966     0.17073       0.477     24.8192     87.7158       32.3382       1.16898      0.324412      0.847707           2     0.85362    0.158198      12.557
1537965936      2018         9        26        12        45        36     36.0373     20.8052     16.8089      0.3486     0.28879       0.437     165.446     215.926       120.435       1.41499       1.08259       1.89198           4     0.49548    0.405359     10.0444
1537979529      2018         9        26        16        32         9     36.3152     20.7901     16.5095     0.39482     0.22466     0.40741      37.278     68.7977        40.079     0.0249683     0.0115333     0.0083855           2     0.56501    0.305727     10.4776
1538141847      2018         9        28        13        37        27     36.0112     20.4552     16.0799     0.25996     0.23956     0.27712     190.897     242.663       178.212       1.26442      0.994353       1.38336           4     0.41736    0.275187      39.028
1538163806      2018         9        28        19        43        26     35.6357     20.3452     15.7711     0.33696     0.22379     0.30035      124.43     177.676       160.107       1.60026       1.10796       1.25931           4     0.51055    0.258025     24.5797
